2.5505891e0 -5.0e0 7.838249e-25 7.838249e-25
2.7546591e0 -5.0e0 2.654774e-25 2.654774e-25
2.9587291e0 -5.0e0 8.273271e-26 8.273271e-26
3.162799e0 -5.0e0 2.372174e-26 2.372174e-26
3.366869e0 -5.0e0 6.258171e-27 6.258171e-27
3.570939e0 -5.0e0 1.519028e-27 1.519028e-27
3.775009e0 -5.0e0 3.392522e-28 3.392522e-28
3.979079e0 -5.0e0 6.971173e-29 6.971173e-29
4.183149e0 -5.0e0 1.317967e-29 1.317967e-29
4.387219e0 -5.0e0 2.292697e-30 2.292697e-30
4.5912889e0 -5.0e0 3.669617e-31 3.669617e-31
4.7953589e0 -5.0e0 5.403914e-32 5.403914e-32
4.9994289e0 -5.0e0 7.322029e-33 7.322029e-33

-5.0e0 -4.79593e0 3.662561e-31 3.662561e-31
-4.79593e0 -4.79593e0 2.703745e-30 2.703745e-30
-4.59186e0 -4.79593e0 1.83641e-29 1.83641e-29
-4.38779e0 -4.79593e0 1.147623e-28 1.147623e-28
-4.1837201e0 -4.79593e0 6.598964e-28 6.598964e-28
-3.9796501e0 -4.79593e0 3.491113e-27 3.491113e-27
-3.7755801e0 -4.79593e0 1.699333e-26 1.699333e-26
-3.5715102e0 -4.79593e0 7.610785e-26 7.610785e-26
-3.3674402e0 -4.79593e0 3.136188e-25 3.136188e-25
-3.1633702e0 -4.79593e0 1.189058e-24 1.189058e-24
-2.9593002e0 -4.79593e0 4.147993e-24 4.147993e-24
-2.7552303e0 -4.79593e0 1.331364e-23 1.331364e-23
-2.5511603e0 -4.79593e0 3.931795e-23 3.931795e-23
-2.3470903e0 -4.79593e0 1.068312e-22 1.068312e-22
-2.1430203e0 -4.79593e0 2.670856e-22 2.670856e-22
-1.9389503e0 -4.79593e0 6.143573e-22 6.143573e-22
-1.7348804e0 -4.79593e0 1.30021e-21 1.30021e-21
-1.5308104e0 -4.79593e0 2.531874e-21 2.531874e-21
-1.3267404e0 -4.79593e0 4.53628e-21 4.53628e-21
-1.1226704e0 -4.79593e0 7.477931e-21 7.477931e-21
-9.186005e-1 -4.79593e0 1.134192e-20 1.134192e-20
-7.145305e-1 -4.79593e0 1.582791e-20 1.582791e-20
-5.104605e-1 -4.79593e0 2.03233e-20 2.03233e-20
-3.063905e-1 -4.79593e0 2.400996e-20 2.400996e-20
-1.023206e-1 -4.79593e0 2.609856e-20 2.609856e-20
1.017494e-1 -4.79593e0 2.610162e-20 2.610162e-20
3.058194e-1 -4.79593e0 2.401822e-20 2.401822e-20
5.098894e-1 -4.79593e0 2.033543e-20 2.033543e-20
7.139594e-1 -4.79593e0 1.584111e-20 1.584111e-20
9.180293e-1 -4.79593e0 1.135397e-20 1.135397e-20
1.1220993e0 -4.79593e0 7.487532e-21 7.487532e-21
1.3261693e0 -4.79593e0 4.543132e-21 4.543132e-21
1.5302393e0 -4.79593e0 2.536314e-21 2.536314e-21
1.7343092e0 -4.79593e0 1.302795e-21 1.302795e-21
1.9383792e0 -4.79593e0 6.157202e-22 6.157202e-22
2.1424492e0 -4.79593e0 2.677364e-22 2.677364e-22
2.3465192e0 -4.79593e0 1.071179e-22 1.071179e-22
2.5505891e0 -4.79593e0 3.943225e-23 3.943225e-23
2.7546591e0 -4.79593e0 1.335558e-23 1.335558e-23
2.9587291e0 -4.79593e0 4.162074e-24 4.162074e-24
3.162799e0 -4.79593e0 1.193369e-24 1.193369e-24
3.366869e0 -4.79593e0 3.148323e-25 3.148323e-25
3.570939e0 -4.79593e0 7.641959e-26 7.641959e-26
3.775009e0 -4.79593e0 1.706688e-26 1.706688e-26
3.979079e0 -4.79593e0 3.507013e-27 3.507013e-27
4.183149e0 -4.79593e0 6.630461e-28 6.630461e-28
4.387219e0 -4.79593e0 1.153386e-28 1.153386e-28
4.5912889e0 -4.79593e0 1.846077e-29 1.846077e-29
4.7953589e0 -4.79593e0 2.718565e-30 2.718565e-30
4.9994289e0 -4.79593e0 3.683517e-31 3.683517e-31

-5.0e0 -4.59186e0 1.565019e-29 1.565019e-29
-4.79593e0 -4.59186e0 1.155319e-28 1.155319e-28
-4.59186e0 -4.59186e0 7.847255e-28 7.847255e-28
-4.38779e0 -4.59186e0 4.903995e-27 4.903995e-27
-4.1837201e0 -4.59186e0 2.819763e-26 2.819763e-26
-3.9796501e0 -4.59186e0 1.491766e-25 1.491766e-25
-3.7755801e0 -4.59186e0 7.261523e-25 7.261523e-25
-3.5715102e0 -4.59186e0 3.252124e-24 3.252124e-24
-3.3674402e0 -4.59186e0 1.340108e-23 1.340108e-23
-3.1633702e0 -4.59186e0 5.081021e-23 5.081021e-23
-2.9593002e0 -4.59186e0 1.772467e-22 1.772467e-22
-2.7552303e0 -4.59186e0 5.68908e-22 5.68908e-22
-2.5511603e0 -4.59186e0 1.68008e-21 1.68008e-21
-2.3470903e0 -4.59186e0 4.565018e-21 4.565018e-21
-2.1430203e0 -4.59186e0 1.141246e-20 1.141246e-20
-1.9389503e0 -4.59186e0 2.625189e-20 2.625189e-20
-1.7348804e0 -4.59186e0 5.555927e-20 5.555927e-20
-1.5308104e0 -4.59186e0 1.081874e-19 1.081874e-19
-1.3267404e0 -4.59186e0 1.938356e-19 1.938356e-19
-1.1226704e0 -4.59186e0 3.195355e-19 3.195355e-19
-9.186005e-1 -4.59186e0 4.846542e-19 4.846542e-19
-7.145305e-1 -4.59186e0 6.763509e-19 6.763509e-19
-5.104605e-1 -4.59186e0 8.684344e-19 8.684344e-19
-3.063905e-1 -4.59186e0 1.025954e-18 1.025954e-18
-1.023206e-1 -4.59186e0 1.115204e-18 1.115204e-18
1.017494e-1 -4.59186e0 1.115341e-18 1.115341e-18
3.058194e-1 -4.59186e0 1.026323e-18 1.026323e-18
5.098894e-1 -4.59186e0 8.68941e-19 8.68941e-19
7.139594e-1 -4.59186e0 6.769069e-19 6.769069e-19
9.180293e-1 -4.59186e0 4.851677e-19 4.851677e-19
1.1220993e0 -4.59186e0 3.19946e-19 3.19946e-19
1.3261693e0 -4.59186e0 1.941306e-19 1.941306e-19
1.5302393e0 -4.59186e0 1.083769e-19 1.083769e-19
1.7343092e0 -4.59186e0 5.566966e-20 5.566966e-20
1.9383792e0 -4.59186e0 2.630988e-20 2.630988e-20
2.1424492e0 -4.59186e0 1.144041e-20 1.144041e-20
2.3465192e0 -4.59186e0 4.57729e-21 4.57729e-21
2.5505891e0 -4.59186e0 1.684938e-21 1.684938e-21
2.7546591e0 -4.59186e0 5.706995e-22 5.706995e-22
2.9587291e0 -4.59186e0 1.778473e-22 1.778473e-22
3.162799e0 -4.59186e0 5.099443e-23 5.099443e-23
3.366869e0 -4.59186e0 1.345284e-23 1.345284e-23
3.570939e0 -4.59186e0 3.265437e-24 3.265437e-24
3.775009e0 -4.59186e0 7.29289e-25 7.29289e-25
3.979079e0 -4.59186e0 1.498555e-25 1.498555e-25
4.183149e0 -4.59186e0 2.833221e-26 2.833221e-26
4.387219e0 -4.59186e0 4.928586e-27 4.928586e-27
4.5912889e0 -4.59186e0 7.888559e-28 7.888559e-28
4.7953589e0 -4.59186e0 1.161662e-28 1.161662e-28
4.9994289e0 -4.59186e0 1.573984e-29 1.573984e-29

-5.0e0 -4.38779e0 5.68016e-28 5.68016e-28
-4.79593e0 -4.38779e0 4.193117e-27 4.193117e-27
-4.59186e0 -4.38779e0 2.848048e-26 2.848048e-26
-4.38779e0 -4.38779e0 1.779842e-25 1.779842e-25
-4.1837201e0 -4.38779e0 1.023395e-24 1.023395e-24
-3.9796501e0 -4.38779e0 5.414232e-24 5.414232e-24
-3.7755801e0 -4.38779e0 2.635468e-23 2.635468e-23
-3.5715102e0 -4.38779e0 1.180309e-22 1.180309e-22
-3.3674402e0 -4.38779e0 4.863846e-22 4.863846e-22
-3.1633702e0 -4.38779e0 1.844092e-21 1.844092e-21
-2.9593002e0 -4.38779e0 6.432994e-21 6.432994e-21
-2.7552303e0 -4.38779e0 2.06476e-20 2.06476e-20
-2.5511603e0 -4.38779e0 6.097652e-20 6.097652e-20
-2.3470903e0 -4.38779e0 1.65681e-19 1.65681e-19
-2.1430203e0 -4.38779e0 4.14213e-19 4.14213e-19
-1.9389503e0 -4.38779e0 9.527924e-19 9.527924e-19
-1.7348804e0 -4.38779e0 2.016446e-18 2.016446e-18
-1.5308104e0 -4.38779e0 3.926604e-18 3.926604e-18
-1.3267404e0 -4.38779e0 7.03517e-18 7.03517e-18
-1.1226704e0 -4.38779e0 1.159709e-17 1.159709e-17
-9.186005e-1 -4.38779e0 1.758986e-17 1.758986e-17
-7.145305e-1 -4.38779e0 2.454733e-17 2.454733e-17
-5.104605e-1 -4.38779e0 3.151874e-17 3.151874e-17
-3.063905e-1 -4.38779e0 3.723659e-17 3.723659e-17
-1.023206e-1 -4.38779e0 4.047539e-17 4.047539e-17
1.017494e-1 -4.38779e0 4.048015e-17 4.048015e-17
3.058194e-1 -4.38779e0 3.724936e-17 3.724936e-17
5.098894e-1 -4.38779e0 3.15376e-17 3.15376e-17
7.139594e-1 -4.38779e0 2.456749e-17 2.456749e-17
9.180293e-1 -4.38779e0 1.760855e-17 1.760855e-17
1.1220993e0 -4.38779e0 1.161192e-17 1.161192e-17
1.3261693e0 -4.38779e0 7.045811e-18 7.045811e-18
1.5302393e0 -4.38779e0 3.933473e-18 3.933473e-18
1.7343092e0 -4.38779e0 2.020445e-18 2.020445e-18
1.9383792e0 -4.38779e0 9.54896e-19 9.54896e-19
2.1424492e0 -4.38779e0 4.152254e-19 4.152254e-19
2.3465192e0 -4.38779e0 1.661275e-19 1.661275e-19
2.5505891e0 -4.38779e0 6.115433e-20 6.115433e-20
2.7546591e0 -4.38779e0 2.071272e-20 2.071272e-20
2.9587291e0 -4.38779e0 6.454825e-21 6.454825e-21
3.162799e0 -4.38779e0 1.850763e-21 1.850763e-21
3.366869e0 -4.38779e0 4.882614e-22 4.882614e-22
3.570939e0 -4.38779e0 1.185152e-22 1.185152e-22
3.775009e0 -4.38779e0 2.646852e-23 2.646852e-23
3.979079e0 -4.38779e0 5.438934e-24 5.438934e-24
4.183149e0 -4.38779e0 1.028279e-24 1.028279e-24
4.387219e0 -4.38779e0 1.788768e-25 1.788768e-25
4.5912889e0 -4.38779e0 2.863054e-26 2.863054e-26
4.7953589e0 -4.38779e0 4.216162e-27 4.216162e-27
4.9994289e0 -4.38779e0 5.712666e-28 5.712666e-28

-5.0e0 -4.1837201e0 1.751044e-26 1.751044e-26
-4.79593e0 -4.1837201e0 1.292625e-25 1.292625e-25
-4.59186e0 -4.1837201e0 8.77991e-25 8.77991e-25
-4.38779e0 -4.1837201e0 5.486841e-24 5.486841e-24
-4.1837201e0 -4.1837201e0 3.154921e-23 3.154921e-23
-3.9796501e0 -4.1837201e0 1.669072e-22 1.669072e-22
-3.7755801e0 -4.1837201e0 8.124545e-22 8.124545e-22
-3.5715102e0 -4.1837201e0 3.638646e-21 3.638646e-21
-3.3674402e0 -4.1837201e0 1.499382e-20 1.499382e-20
-3.1633702e0 -4.1837201e0 5.684889e-20 5.684889e-20
-2.9593002e0 -4.1837201e0 1.983134e-19 1.983134e-19
-2.7552303e0 -4.1837201e0 6.365247e-19 6.365247e-19
-2.5511603e0 -4.1837201e0 1.879721e-18 1.879721e-18
-2.3470903e0 -4.1837201e0 5.107579e-18 5.107579e-18
-2.1430203e0 -4.1837201e0 1.276874e-17 1.276874e-17
-1.9389503e0 -4.1837201e0 2.937201e-17 2.937201e-17
-1.7348804e0 -4.1837201e0 6.216248e-17 6.216248e-17
-1.5308104e0 -4.1837201e0 1.210461e-16 1.210461e-16
-1.3267404e0 -4.1837201e0 2.168752e-16 2.168752e-16
-1.1226704e0 -4.1837201e0 3.575148e-16 3.575148e-16
-9.186005e-1 -4.1837201e0 5.42261e-16 5.42261e-16
-7.145305e-1 -4.1837201e0 7.567354e-16 7.567354e-16
-5.104605e-1 -4.1837201e0 9.716547e-16 9.716547e-16
-3.063905e-1 -4.1837201e0 1.147908e-15 1.147908e-15
-1.023206e-1 -4.1837201e0 1.247745e-15 1.247745e-15
1.017494e-1 -4.1837201e0 1.247888e-15 1.247888e-15
3.058194e-1 -4.1837201e0 1.1483e-15 1.1483e-15
5.098894e-1 -4.1837201e0 9.722179e-16 9.722179e-16
7.139594e-1 -4.1837201e0 7.57361e-16 7.57361e-16
9.180293e-1 -4.1837201e0 5.428317e-16 5.428317e-16
1.1220993e0 -4.1837201e0 3.579732e-16 3.579732e-16
1.3261693e0 -4.1837201e0 2.172025e-16 2.172025e-16
1.5302393e0 -4.1837201e0 1.212589e-16 1.212589e-16
1.7343092e0 -4.1837201e0 6.228621e-17 6.228621e-17
1.9383792e0 -4.1837201e0 2.943686e-17 2.943686e-17
2.1424492e0 -4.1837201e0 1.280038e-17 1.280038e-17
2.3465192e0 -4.1837201e0 5.121333e-18 5.121333e-18
2.5505891e0 -4.1837201e0 1.885223e-18 1.885223e-18
2.7546591e0 -4.1837201e0 6.385286e-19 6.385286e-19
2.9587291e0 -4.1837201e0 1.989862e-19 1.989862e-19
3.162799e0 -4.1837201e0 5.705524e-20 5.705524e-20
3.366869e0 -4.1837201e0 1.505177e-20 1.505177e-20
3.570939e0 -4.1837201e0 3.65356e-21 3.65356e-21
3.775009e0 -4.1837201e0 8.159695e-22 8.159695e-22
3.979079e0 -4.1837201e0 1.67667e-22 1.67667e-22
4.183149e0 -4.1837201e0 3.169957e-23 3.169957e-23
4.387219e0 -4.1837201e0 5.514359e-24 5.514359e-24
4.5912889e0 -4.1837201e0 8.826144e-25 8.826144e-25
4.7953589e0 -4.1837201e0 1.299728e-25 1.299728e-25
4.9994289e0 -4.1837201e0 1.761069e-26 1.761069e-26

-5.0e0 -3.9796501e0 4.585048e-25 4.585048e-25
-4.79593e0 -3.9796501e0 3.38474e-24 3.38474e-24
-4.59186e0 -3.9796501e0 2.29897e-23 2.29897e-23
-4.38779e0 -3.9796501e0 1.436693e-22 1.436693e-22
-4.1837201e0 -3.9796501e0 8.261073e-22 8.261073e-22
-3.9796501e0 -3.9796501e0 4.370428e-21 4.370428e-21
-3.7755801e0 -3.9796501e0 2.12737e-20 2.12737e-20
-3.5715102e0 -3.9796501e0 9.527734e-20 9.527734e-20
-3.3674402e0 -3.9796501e0 3.926111e-19 3.926111e-19
-3.1633702e0 -3.9796501e0 1.488553e-18 1.488553e-18
-2.9593002e0 -3.9796501e0 5.192784e-18 5.192784e-18
-2.7552303e0 -3.9796501e0 1.666687e-17 1.666687e-17
-2.5511603e0 -3.9796501e0 4.922067e-17 4.922067e-17
-2.3470903e0 -3.9796501e0 1.337387e-16 1.337387e-16
-2.1430203e0 -3.9796501e0 3.343567e-16 3.343567e-16
-1.9389503e0 -3.9796501e0 7.691002e-16 7.691002e-16
-1.7348804e0 -3.9796501e0 1.627689e-15 1.627689e-15
-1.5308104e0 -3.9796501e0 3.169589e-15 3.169589e-15
-1.3267404e0 -3.9796501e0 5.678839e-15 5.678839e-15
-1.1226704e0 -3.9796501e0 9.361427e-15 9.361427e-15
-9.186005e-1 -3.9796501e0 1.419873e-14 1.419873e-14
-7.145305e-1 -3.9796501e0 1.981474e-14 1.981474e-14
-5.104605e-1 -3.9796501e0 2.544228e-14 2.544228e-14
-3.063905e-1 -3.9796501e0 3.005774e-14 3.005774e-14
-1.023206e-1 -3.9796501e0 3.267194e-14 3.267194e-14
1.017494e-1 -3.9796501e0 3.267604e-14 3.267604e-14
3.058194e-1 -3.9796501e0 3.0068e-14 3.0068e-14
5.098894e-1 -3.9796501e0 2.545732e-14 2.545732e-14
7.139594e-1 -3.9796501e0 1.983107e-14 1.983107e-14
9.180293e-1 -3.9796501e0 1.421375e-14 1.421375e-14
1.1220993e0 -3.9796501e0 9.373416e-15 9.373416e-15
1.3261693e0 -3.9796501e0 5.687444e-15 5.687444e-15
1.5302393e0 -3.9796501e0 3.175151e-15 3.175151e-15
1.7343092e0 -3.9796501e0 1.630908e-15 1.630908e-15
1.9383792e0 -3.9796501e0 7.708034e-16 7.708034e-16
2.1424492e0 -3.9796501e0 3.351749e-16 3.351749e-16
2.3465192e0 -3.9796501e0 1.340977e-16 1.340977e-16
2.5505891e0 -3.9796501e0 4.936407e-17 4.936407e-17
2.7546591e0 -3.9796501e0 1.671939e-17 1.671939e-17
2.9587291e0 -3.9796501e0 5.210393e-18 5.210393e-18
3.162799e0 -3.9796501e0 1.493944e-18 1.493944e-18
3.366869e0 -3.9796501e0 3.9413e-19 3.9413e-19
3.570939e0 -3.9796501e0 9.566801e-20 9.566801e-20
3.775009e0 -3.9796501e0 2.136566e-20 2.136566e-20
3.979079e0 -3.9796501e0 4.390329e-21 4.390329e-21
4.183149e0 -3.9796501e0 8.300482e-22 8.300482e-22
4.387219e0 -3.9796501e0 1.443907e-22 1.443907e-22
4.5912889e0 -3.9796501e0 2.311076e-23 2.311076e-23
4.7953589e0 -3.9796501e0 3.403305e-24 3.403305e-24
4.9994289e0 -3.9796501e0 4.611305e-25 4.611305e-25

-5.0e0 -3.7755801e0 1.019714e-23 1.019714e-23
-4.79593e0 -3.7755801e0 7.527765e-23 7.527765e-23
-4.59186e0 -3.7755801e0 5.112993e-22 5.112993e-22
-4.38779e0 -3.7755801e0 3.195244e-21 3.195244e-21
-4.1837201e0 -3.7755801e0 1.837259e-20 1.837259e-20
-3.9796501e0 -3.7755801e0 9.719983e-20 9.719983e-20
-3.7755801e0 -3.7755801e0 4.731326e-19 4.731326e-19
-3.5715102e0 -3.7755801e0 2.118967e-18 2.118967e-18
-3.3674402e0 -3.7755801e0 8.731839e-18 8.731839e-18
-3.1633702e0 -3.7755801e0 3.310585e-17 3.310585e-17
-2.9593002e0 -3.7755801e0 1.154865e-16 1.154865e-16
-2.7552303e0 -3.7755801e0 3.706787e-16 3.706787e-16
-2.5511603e0 -3.7755801e0 1.094667e-15 1.094667e-15
-2.3470903e0 -3.7755801e0 2.974408e-15 2.974408e-15
-2.1430203e0 -3.7755801e0 7.436191e-15 7.436191e-15
-1.9389503e0 -3.7755801e0 1.710472e-14 1.710472e-14
-1.7348804e0 -3.7755801e0 3.620036e-14 3.620036e-14
-1.5308104e0 -3.7755801e0 7.049245e-14 7.049245e-14
-1.3267404e0 -3.7755801e0 1.262967e-13 1.262967e-13
-1.1226704e0 -3.7755801e0 2.081981e-13 2.081981e-13
-9.186005e-1 -3.7755801e0 3.157841e-13 3.157841e-13
-7.145305e-1 -3.7755801e0 4.406833e-13 4.406833e-13
-5.104605e-1 -3.7755801e0 5.658423e-13 5.658423e-13
-3.063905e-1 -3.7755801e0 6.684926e-13 6.684926e-13
-1.023206e-1 -3.7755801e0 7.266383e-13 7.266383e-13
1.017494e-1 -3.7755801e0 7.267291e-13 7.267291e-13
3.058194e-1 -3.7755801e0 6.687227e-13 6.687227e-13
5.098894e-1 -3.7755801e0 5.661816e-13 5.661816e-13
7.139594e-1 -3.7755801e0 4.4105e-13 4.4105e-13
9.180293e-1 -3.7755801e0 3.161183e-13 3.161183e-13
1.1220993e0 -3.7755801e0 2.084651e-13 2.084651e-13
1.3261693e0 -3.7755801e0 1.264882e-13 1.264882e-13
1.5302393e0 -3.7755801e0 7.061629e-14 7.061629e-14
1.7343092e0 -3.7755801e0 3.627243e-14 3.627243e-14
1.9383792e0 -3.7755801e0 1.714256e-14 1.714256e-14
2.1424492e0 -3.7755801e0 7.45439e-15 7.45439e-15
2.3465192e0 -3.7755801e0 2.982385e-15 2.982385e-15
2.5505891e0 -3.7755801e0 1.097847e-15 1.097847e-15
2.7546591e0 -3.7755801e0 3.718483e-16 3.718483e-16
2.9587291e0 -3.7755801e0 1.158784e-16 1.158784e-16
3.162799e0 -3.7755801e0 3.322607e-17 3.322607e-17
3.366869e0 -3.7755801e0 8.765569e-18 8.765569e-18
3.570939e0 -3.7755801e0 2.127646e-18 2.127646e-18
3.775009e0 -3.7755801e0 4.751765e-19 4.751765e-19
3.979079e0 -3.7755801e0 9.764294e-20 9.764294e-20
4.183149e0 -3.7755801e0 1.846027e-20 1.846027e-20
4.387219e0 -3.7755801e0 3.211281e-21 3.211281e-21
4.5912889e0 -3.7755801e0 5.139879e-22 5.139879e-22
4.7953589e0 -3.7755801e0 7.569055e-23 7.569055e-23
4.9994289e0 -3.7755801e0 1.025551e-23 1.025551e-23

-5.0e0 -3.5715102e0 1.926341e-22 1.926341e-22
-4.79593e0 -3.5715102e0 1.422047e-21 1.422047e-21
-4.59186e0 -3.5715102e0 9.658871e-21 9.658871e-21
-4.38779e0 -3.5715102e0 6.036168e-20 6.036168e-20
-4.1837201e0 -3.5715102e0 3.470757e-19 3.470757e-19
-3.9796501e0 -3.5715102e0 1.836162e-18 1.836162e-18
-3.7755801e0 -3.5715102e0 8.937935e-18 8.937935e-18
-3.5715102e0 -3.5715102e0 4.002942e-17 4.002942e-17
-3.3674402e0 -3.5715102e0 1.6495e-16 1.6495e-16
-3.1633702e0 -3.5715102e0 6.254065e-16 6.254065e-16
-2.9593002e0 -3.5715102e0 2.18166e-15 2.18166e-15
-2.7552303e0 -3.5715102e0 7.002502e-15 7.002502e-15
-2.5511603e0 -3.5715102e0 2.067914e-14 2.067914e-14
-2.3470903e0 -3.5715102e0 5.618944e-14 5.618944e-14
-2.1430203e0 -3.5715102e0 1.404736e-13 1.404736e-13
-1.9389503e0 -3.5715102e0 3.231242e-13 3.231242e-13
-1.7348804e0 -3.5715102e0 6.838614e-13 6.838614e-13
-1.5308104e0 -3.5715102e0 1.331654e-12 1.331654e-12
-1.3267404e0 -3.5715102e0 2.385881e-12 2.385881e-12
-1.1226704e0 -3.5715102e0 3.933066e-12 3.933066e-12
-9.186005e-1 -3.5715102e0 5.965483e-12 5.965483e-12
-7.145305e-1 -3.5715102e0 8.324931e-12 8.324931e-12
-5.104605e-1 -3.5715102e0 1.068921e-11 1.068921e-11
-3.063905e-1 -3.5715102e0 1.262819e-11 1.262819e-11
-1.023206e-1 -3.5715102e0 1.372662e-11 1.372662e-11
1.017494e-1 -3.5715102e0 1.37283e-11 1.37283e-11
3.058194e-1 -3.5715102e0 1.263266e-11 1.263266e-11
5.098894e-1 -3.5715102e0 1.06955e-11 1.06955e-11
7.139594e-1 -3.5715102e0 8.331822e-12 8.331822e-12
9.180293e-1 -3.5715102e0 5.971783e-12 5.971783e-12
1.1220993e0 -3.5715102e0 3.938133e-12 3.938133e-12
1.3261693e0 -3.5715102e0 2.389473e-12 2.389473e-12
1.5302393e0 -3.5715102e0 1.333984e-12 1.333984e-12
1.7343092e0 -3.5715102e0 6.852235e-13 6.852235e-13
1.9383792e0 -3.5715102e0 3.238403e-13 3.238403e-13
2.1424492e0 -3.5715102e0 1.40817e-13 1.40817e-13
2.3465192e0 -3.5715102e0 5.634076e-14 5.634076e-14
2.5505891e0 -3.5715102e0 2.073967e-14 2.073967e-14
2.7546591e0 -3.5715102e0 7.024565e-15 7.024565e-15
2.9587291e0 -3.5715102e0 2.189061e-15 2.189061e-15
3.162799e0 -3.5715102e0 6.27671e-16 6.27671e-16
3.366869e0 -3.5715102e0 1.655885e-16 1.655885e-16
3.570939e0 -3.5715102e0 4.019354e-17 4.019354e-17
3.775009e0 -3.5715102e0 8.976616e-18 8.976616e-18
3.979079e0 -3.5715102e0 1.844522e-18 1.844522e-18
4.183149e0 -3.5715102e0 3.487321e-19 3.487321e-19
4.387219e0 -3.5715102e0 6.066417e-20 6.066417e-20
4.5912889e0 -3.5715102e0 9.709726e-21 9.709726e-21
4.7953589e0 -3.5715102e0 1.429852e-21 1.429852e-21
4.9994289e0 -3.5715102e0 1.937357e-22 1.937357e-22

-5.0e0 -3.3674402e0 3.090903e-21 3.090903e-21
-4.79593e0 -3.3674402e0 2.281732e-20 2.281732e-20
-4.59186e0 -3.3674402e0 1.54978e-19 1.54978e-19
-4.38779e0 -3.3674402e0 9.685313e-19 9.685313e-19
-4.1837201e0 -3.3674402e0 5.569003e-18 5.569003e-18
-3.9796501e0 -3.3674402e0 2.946211e-17 2.946211e-17
-3.7755801e0 -3.3674402e0 1.434103e-16 1.434103e-16
-3.5715102e0 -3.3674402e0 6.42295e-16 6.42295e-16
-3.3674402e0 -3.3674402e0 2.646701e-15 2.646701e-15
-3.1633702e0 -3.3674402e0 1.003484e-14 1.003484e-14
-2.9593002e0 -3.3674402e0 3.500595e-14 3.500595e-14
-2.7552303e0 -3.3674402e0 1.123569e-13 1.123569e-13
-2.5511603e0 -3.3674402e0 3.318138e-13 3.318138e-13
-2.3470903e0 -3.3674402e0 9.015921e-13 9.015921e-13
-2.1430203e0 -3.3674402e0 2.253973e-12 2.253973e-12
-1.9389503e0 -3.3674402e0 5.184694e-12 5.184694e-12
-1.7348804e0 -3.3674402e0 1.097281e-11 1.097281e-11
-1.5308104e0 -3.3674402e0 2.136684e-11 2.136684e-11
-1.3267404e0 -3.3674402e0 3.828279e-11 3.828279e-11
-1.1226704e0 -3.3674402e0 6.31082e-11 6.31082e-11
-9.186005e-1 -3.3674402e0 9.571909e-11 9.571909e-11
-7.145305e-1 -3.3674402e0 1.335757e-10 1.335757e-10
-5.104605e-1 -3.3674402e0 1.715132e-10 1.715132e-10
-3.063905e-1 -3.3674402e0 2.026257e-10 2.026257e-10
-1.023206e-1 -3.3674402e0 2.202496e-10 2.202496e-10
1.017494e-1 -3.3674402e0 2.202768e-10 2.202768e-10
3.058194e-1 -3.3674402e0 2.026965e-10 2.026965e-10
